id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28443326,Casa Museo,173748379,Whitney,,,32.742910038852145,-97.3681561928392,Entire home/apt,208,1,272,2025-09-13,3.21,1,241,50,
28585988,Clean and Spacious Bed & Bath- Forest Green Room,215750693,Grace,,,32.98199,-97.28792,Private room,,28,11,2022-11-02,0.13,1,0,0,
28992686,Private bedroom * located near major highways.*,97707117,Alex,,,32.97347,-97.28629,Private room,30,4,121,2025-04-18,1.44,2,83,3,
28995548,Private bedroom ^ located near major highways.^,97707117,Alex,,District 7,32.97379,-97.28791,Private room,30,4,93,2025-05-18,1.11,2,77,4,
29098474,Belle Place | A Cultural District Gem,44255613,Debra Renee,,,32.7465,-97.37444,Entire home/apt,73,29,267,2025-07-31,3.17,1,179,2,
29116712,Downtown Fort Worth Retreat!,103566537,Patrick,,,32.74222,-97.31534,Private room,,2,101,2023-04-17,1.22,3,0,0,
29335729,"Byers Place 1-Cultural District
aka Brenda’s Place",220051030,Corrie,,,32.73853,-97.37207,Entire home/apt,147,3,181,2025-09-01,2.16,2,184,17,
29336140,"Byers Place 2-Cultural District
aka Brenda’s Place",220051030,Corrie,,District 7,32.7402,-97.3723,Entire home/apt,169,3,159,2025-09-14,1.89,2,189,20,
29739257,A great home away from home in N Fort Worth/Keller,149570695,Thad,,,32.93917,-97.2776,Entire home/apt,137,30,122,2025-04-30,1.50,1,350,14,
29819601,North Fort Worth/Alliance town center,224308719,Francisco,,District 7,32.92076,-97.32214,Entire home/apt,105,30,17,2025-02-01,0.20,1,335,2,
29944521,Historic home right by TCU!,36564661,Pilar,,District 9,32.71579,-97.36284,Entire home/apt,550,2,33,2025-09-14,0.41,1,32,3,
29990603,Luxury Room-20min to Downtown,267743938,Maria,,,32.89281,-97.36949,Private room,41,2,74,2025-07-27,0.89,3,346,18,
29995703,Private Room w/ Queen Bed - Safe Fort Worth,5761399,Lemaire,,,32.64289,-97.3708,Private room,29,2,50,2025-09-13,0.61,8,260,6,
30060620,Downtown Modern Townhome,225270859,Dane,,,32.75338,-97.35985,Entire home/apt,930,1,11,2021-10-23,0.13,1,179,0,
30588820,Spacious Private Master getaway +Pool,109765760,Yonatan,,District 8,32.63109,-97.34268,Private room,52,3,114,2025-08-29,1.43,2,330,14,
30732910,Historic Carriage house apartment,17675774,Penny,,District 9,32.71964,-97.33212,Entire home/apt,136,1,517,2025-09-07,6.30,1,56,64,
30792274,Sandalwood Stay,103566537,Patrick,,,32.74144,-97.31523,Private room,,3,163,2023-09-17,1.98,3,0,0,
30913127,"New home close to TCU, Dickies Arena & Stockyards!",131505071,Dawn,,,32.75289,-97.41774,Entire home/apt,238,2,151,2025-09-14,1.88,1,243,7,
31075783,Private bedroom and bathroom 30+ nights,181680695,Lisa,,District 6,32.58982,-97.29405,Private room,32,30,3,2023-12-31,0.10,2,42,0,
31079356,Industrial 1BR | Open Living + Murphy Bed + Desk,51837879,Michael John,,,32.75433,-97.32978,Entire home/apt,125,2,121,2025-09-01,2.89,3,287,33,
31267162,Little Brick Abode,208763413,Thomas,,District 9,32.72942,-97.336,Entire home/apt,90,2,228,2025-08-10,2.84,2,347,29,
31309789,*House-15 beds - groups/contractors/secure parking,234345690,Patricia,,,32.74055,-97.20638,Entire home/apt,129,30,92,2024-07-06,1.13,3,352,0,
31415407,House Fairmount,22265279,Ashlee & Caleb,,District 9,32.72305,-97.33399,Entire home/apt,151,5,19,2019-09-29,0.24,2,78,0,
